,통계표코드,통계명,통계항목1코드,통계항목명1,date,value
7355,901Y009,4.2.1. 소비자물가지수,A01404,발효유,2021Q1,100.69
7356,901Y009,4.2.1. 소비자물가지수,A01405,달걀,2021Q1,131.78
7357,901Y009,4.2.1. 소비자물가지수,A015,식용유지,2021Q1,104.03
7358,901Y009,4.2.1. 소비자물가지수,A01501,참기름,2021Q1,101.37
7359,901Y009,4.2.1. 소비자물가지수,A01502,식용유,2021Q1,106.31
7360,901Y009,4.2.1. 소비자물가지수,A02202,두유,2021Q1,101.22
7361,901Y009,4.2.1. 소비자물가지수,A02203,생수,2021Q1,100.49
7362,901Y009,4.2.1. 소비자물가지수,A02204,기능성음료,2021Q1,100.01
7363,901Y009,4.2.1. 소비자물가지수,A02205,탄산음료,2021Q1,103.93
7364,901Y009,4.2.1. 소비자물가지수,A02206,기타음료,2021Q1,104.43
7365,901Y009,4.2.1. 소비자물가지수,B,주류 및 담배,2021Q1,100.08
7366,901Y009,4.2.1. 소비자물가지수,B01,주류,2021Q1,100.21
7367,901Y009,4.2.1. 소비자물가지수,B011,주류,2021Q1,100.21
7368,901Y009,4.2.1. 소비자물가지수,B01101,소주,2021Q1,100.28
7369,901Y009,4.2.1. 소비자물가지수,B01102,과실주,2021Q1,100.14
7370,901Y009,4.2.1. 소비자물가지수,B01103,맥주,2021Q1,100.09
7371,901Y009,4.2.1. 소비자물가지수,B01104,막걸리,2021Q1,100.99
7372,901Y009,4.2.1. 소비자물가지수,B01105,양주,2021Q1,99.7
7373,901Y009,4.2.1. 소비자물가지수,A01310,새우,2021Q1,99.17
7374,901Y009,4.2.1. 소비자물가지수,A01313,낙지,2021Q1,98.15
7375,901Y009,4.2.1. 소비자물가지수,A01315,북어채,2021Q1,99.59
7376,901Y009,4.2.1. 소비자물가지수,A01317,맛살,2021Q1,100.28
7377,901Y009,4.2.1. 소비자물가지수,A01319,젓갈,2021Q1,100.06
7378,901Y009,4.2.1. 소비자물가지수,A01615,망고,2021Q1,108.41
7379,901Y009,4.2.1. 소비자물가지수,A01616,체리,2021Q1,102.71
7380,901Y009,4.2.1. 소비자물가지수,A01617,아보카도,2021Q1,87.86
7381,901Y009,4.2.1. 소비자물가지수,A01618,파인애플,2021Q1,100.72
7382,901Y009,4.2.1. 소비자물가지수,A01619,아몬드,2021Q1,98.07
7383,901Y009,4.2.1. 소비자물가지수,A01620,과일가공품,2021Q1,102.17
7384,901Y009,4.2.1. 소비자물가지수,A01919,편의점도시락,2021Q1,100.23
7385,901Y009,4.2.1. 소비자물가지수,A01920,삼각김밥,2021Q1,101.5
7386,901Y009,4.2.1. 소비자물가지수,C01103,남자하의,2021Q1,99.95
7387,901Y009,4.2.1. 소비자물가지수,C01204,여자하의,2021Q1,101.37
7388,901Y009,4.2.1. 소비자물가지수,C01401,유아동복,2021Q1,98.88
7389,901Y009,4.2.1. 소비자물가지수,D05302,지역난방비,2021Q1,98.73
7390,901Y009,4.2.1. 소비자물가지수,E03111,의류건조기,2021Q1,99.47
7391,901Y009,4.2.1. 소비자물가지수,E03112,식기세척기,2021Q1,101.34
7392,901Y009,4.2.1. 소비자물가지수,E03115,보온매트,2021Q1,100.25
7393,901Y009,4.2.1. 소비자물가지수,F01105,진해거담제,2021Q1,101.91
7394,901Y009,4.2.1. 소비자물가지수,F01108,치과구강용약,2021Q1,100.75
7395,901Y009,4.2.1. 소비자물가지수,F01110,한방약,2021Q1,100.46
7396,901Y009,4.2.1. 소비자물가지수,F01112,홍삼,2021Q1,100
7397,901Y009,4.2.1. 소비자물가지수,F01114,건강기능식품,2021Q1,98.41
7398,901Y009,4.2.1. 소비자물가지수,F01115,유산균,2021Q1,99.3
7399,901Y009,4.2.1. 소비자물가지수,F01203,마스크,2021Q1,78.44
7400,901Y009,4.2.1. 소비자물가지수,F01204,반창고,2021Q1,100.66
7401,901Y009,4.2.1. 소비자물가지수,F01209,건강기기렌탈비,2021Q1,104.94
7402,901Y009,4.2.1. 소비자물가지수,F01210,치료재료,2021Q1,101.1
7403,901Y009,4.2.1. 소비자물가지수,G01107,전기동력차,2021Q1,99.66
7404,901Y009,4.2.1. 소비자물가지수,G01108,자전거,2021Q1,108.45
7405,901Y009,4.2.1. 소비자물가지수,G02202,블랙박스,2021Q1,99.47
7406,901Y009,4.2.1. 소비자물가지수,G02204,자동차수리비,2021Q1,100.92
7407,901Y009,4.2.1. 소비자물가지수,G02206,세차료,2021Q1,103.24
7408,901Y009,4.2.1. 소비자물가지수,G03202,시외버스료,2021Q1,100
7409,901Y009,4.2.1. 소비자물가지수,I01204,컴퓨터소모품,2021Q1,98.59
7410,901Y009,4.2.1. 소비자물가지수,I02101,악기,2021Q1,100.66
7411,901Y009,4.2.1. 소비자물가지수,I02102,헬스기구,2021Q1,97.35
7412,901Y009,4.2.1. 소비자물가지수,I04103,헬스클럽이용료,2021Q1,99.37
7413,901Y009,4.2.1. 소비자물가지수,I04105,골프장이용료,2021Q1,102.15
7414,901Y009,4.2.1. 소비자물가지수,I04108,PC방이용료,2021Q1,100.01
7415,901Y009,4.2.1. 소비자물가지수,I05105,대학교재,2021Q1,100.11
7416,901Y009,4.2.1. 소비자물가지수,I05301,종이문구,2021Q1,100.02
7417,901Y009,4.2.1. 소비자물가지수,I05302,기타문구,2021Q1,106.08
7418,901Y009,4.2.1. 소비자물가지수,I05303,필기구,2021Q1,98.74
7419,901Y009,4.2.1. 소비자물가지수,J04111,기타학원비,2021Q1,100.15
7420,901Y009,4.2.1. 소비자물가지수,K01132,쌀국수,2021Q1,100.96
7421,901Y009,4.2.1. 소비자물가지수,K01135,소주(외식),2021Q1,100.47
7422,901Y009,4.2.1. 소비자물가지수,K01137,막걸리(외식),2021Q1,100.2
7423,901Y009,4.2.1. 소비자물가지수,L02107,선글라스,2021Q1,98.73
7424,901Y009,4.2.1. 소비자물가지수,L02108,지갑,2021Q1,99.96
7425,901Y009,4.2.1. 소비자물가지수,L03101,산후조리원이용료,2021Q1,101.48
7426,901Y009,4.2.1. 소비자물가지수,L03102,보육시설이용료,2021Q1,99.05
7427,901Y009,4.2.1. 소비자물가지수,L03103,요양시설이용료,2021Q1,101.07
7428,901Y009,4.2.1. 소비자물가지수,L03104,보험서비스료,2021Q1,106.72
7429,901Y009,4.2.1. 소비자물가지수,L03105,자동차보험료,2021Q1,100.35
7430,901Y009,4.2.1. 소비자물가지수,L03107,부동산중개수수료,2021Q1,100
7431,901Y009,4.2.1. 소비자물가지수,L03109,대입전형료,2021Q1,100.22
7432,901Y009,4.2.1. 소비자물가지수,L03110,시험응시료,2021Q1,100.5
7433,901Y009,4.2.1. 소비자물가지수,L03111,장례비,2021Q1,100.68
7434,901Y009,4.2.1. 소비자물가지수,A01207,기타육류가공품,2021Q1,102.07
7435,901Y009,4.2.1. 소비자물가지수,0,총지수,2021Q1,101.49
7436,901Y009,4.2.1. 소비자물가지수,A,식료품 및 비주류음료,2021Q1,104.97
7437,901Y009,4.2.1. 소비자물가지수,J01101,유치원납입금,2021Q2,91.17
7438,901Y009,4.2.1. 소비자물가지수,J03,고등교육,2021Q2,100.1
7439,901Y009,4.2.1. 소비자물가지수,J031,고등교육,2021Q2,100.1
7440,901Y009,4.2.1. 소비자물가지수,J03101,전문대학납입금,2021Q2,100.51
7441,901Y009,4.2.1. 소비자물가지수,J03102,국공립대학교납입금,2021Q2,100.68
7442,901Y009,4.2.1. 소비자물가지수,E03110,세탁기,2021Q2,90.4
7443,901Y009,4.2.1. 소비자물가지수,E03113,청소기,2021Q2,100.35
7444,901Y009,4.2.1. 소비자물가지수,E03114,소형주방가전,2021Q2,97.85
7445,901Y009,4.2.1. 소비자물가지수,E032,가정용 기구 수리서비스,2021Q2,102.71
7446,901Y009,4.2.1. 소비자물가지수,E03201,가전제품수리비,2021Q2,104.09
7447,901Y009,4.2.1. 소비자물가지수,E03202,가전제품렌탈비,2021Q2,101.43
7448,901Y009,4.2.1. 소비자물가지수,E04,주방용품 및 가정용품,2021Q2,99.82
7449,901Y009,4.2.1. 소비자물가지수,E041,주방용품 및 가정용품,2021Q2,99.82
7450,901Y009,4.2.1. 소비자물가지수,E04101,식기,2021Q2,99.2
7451,901Y009,4.2.1. 소비자물가지수,E04102,컵,2021Q2,98.17
7452,901Y009,4.2.1. 소비자물가지수,E04103,솥,2021Q2,100.92
7453,901Y009,4.2.1. 소비자물가지수,E04104,프라이팬,2021Q2,100.96
7454,901Y009,4.2.1. 소비자물가지수,E04105,냄비,2021Q2,107.77
7455,901Y009,4.2.1. 소비자물가지수,E04106,수저,2021Q2,100.46
7456,901Y009,4.2.1. 소비자물가지수,E04107,밀폐용기,2021Q2,93.34
7457,901Y009,4.2.1. 소비자물가지수,E04108,부엌용용구,2021Q2,100.95
7458,901Y009,4.2.1. 소비자물가지수,E05,가정·정원용 공구 및 장비,2021Q2,104.91
7459,901Y009,4.2.1. 소비자물가지수,E051,가정·정원용 공구 및 장비,2021Q2,104.91
7460,901Y009,4.2.1. 소비자물가지수,E05101,보일러,2021Q2,107.86
7461,901Y009,4.2.1. 소비자물가지수,E05102,건전지,2021Q2,100.52
7462,901Y009,4.2.1. 소비자물가지수,E05103,소형가사용품,2021Q2,101.82
7463,901Y009,4.2.1. 소비자물가지수,E06,일상 생활용품 및 가사 서비스,2021Q2,102.4
7464,901Y009,4.2.1. 소비자물가지수,E061,비내구성 가정용품,2021Q2,101.14
7465,901Y009,4.2.1. 소비자물가지수,I03103,운동용품,2021Q2,92.53
7466,901Y009,4.2.1. 소비자물가지수,I03104,화초,2021Q2,107.91
7467,901Y009,4.2.1. 소비자물가지수,I03105,원예용품,2021Q2,100.56
7468,901Y009,4.2.1. 소비자물가지수,I03106,반려동물용품,2021Q2,100.57
7469,901Y009,4.2.1. 소비자물가지수,I03107,반려동물관리비,2021Q2,100.34
7470,901Y009,4.2.1. 소비자물가지수,I04,오락 및 문화 서비스,2021Q2,101.08
7471,901Y009,4.2.1. 소비자물가지수,I041,오락 및 스포츠 서비스,2021Q2,101.17
7472,901Y009,4.2.1. 소비자물가지수,I04101,수영장이용료,2021Q2,101.14
7473,901Y009,4.2.1. 소비자물가지수,I04102,볼링장이용료,2021Q2,99.88
7474,901Y009,4.2.1. 소비자물가지수,I04104,골프연습장이용료,2021Q2,100.52
7475,901Y009,4.2.1. 소비자물가지수,I04106,당구장이용료,2021Q2,100.02
7476,901Y009,4.2.1. 소비자물가지수,I04107,노래방이용료,2021Q2,101.56
7477,901Y009,4.2.1. 소비자물가지수,I04109,놀이시설이용료,2021Q2,100.12
7478,901Y009,4.2.1. 소비자물가지수,I04110,운동경기관람료,2021Q2,102.06
7479,901Y009,4.2.1. 소비자물가지수,I042,문화 서비스,2021Q2,101.02
7480,901Y009,4.2.1. 소비자물가지수,I04201,영화관람료,2021Q2,114.83
7481,901Y009,4.2.1. 소비자물가지수,I04202,공연예술관람료,2021Q2,100.45
7482,901Y009,4.2.1. 소비자물가지수,I04203,관람시설이용료,2021Q2,107.23
7483,901Y009,4.2.1. 소비자물가지수,I04204,독서실비,2021Q2,99.78
7484,901Y009,4.2.1. 소비자물가지수,I04205,문화강습료,2021Q2,102.2
7485,901Y009,4.2.1. 소비자물가지수,I04206,온라인콘텐츠이용료,2021Q2,100.37
7486,901Y009,4.2.1. 소비자물가지수,I04207,방송수신료,2021Q2,99.05
7487,901Y009,4.2.1. 소비자물가지수,I04208,사진서비스료,2021Q2,101.98
7488,901Y009,4.2.1. 소비자물가지수,I05,"신문, 서적 및 문방구",2021Q2,100.28
7489,901Y009,4.2.1. 소비자물가지수,I051,서적,2021Q2,100.27
7490,901Y009,4.2.1. 소비자물가지수,I05101,유아용학습교재,2021Q2,100.31
7491,901Y009,4.2.1. 소비자물가지수,I05102,초등학교학습서,2021Q2,100
7492,901Y009,4.2.1. 소비자물가지수,I05103,중학교학습서,2021Q2,100
7493,901Y009,4.2.1. 소비자물가지수,I05104,고등학교학습서,2021Q2,99.97
7494,901Y009,4.2.1. 소비자물가지수,I05106,서적,2021Q2,100.56
7495,901Y009,4.2.1. 소비자물가지수,I052,신문 및 정기 간행물,2021Q2,100
7496,901Y009,4.2.1. 소비자물가지수,I05201,신문,2021Q2,100
7497,901Y009,4.2.1. 소비자물가지수,I053,문방구,2021Q2,100.37
7498,901Y009,4.2.1. 소비자물가지수,I05304,회화용구,2021Q2,100.19
7499,901Y009,4.2.1. 소비자물가지수,I06,단체여행,2021Q2,101.36
7500,901Y009,4.2.1. 소비자물가지수,I061,단체여행,2021Q2,101.36
7501,901Y009,4.2.1. 소비자물가지수,I06101,국내단체여행비,2021Q2,104.55
7502,901Y009,4.2.1. 소비자물가지수,I06102,해외단체여행비,2021Q2,99.36
7503,901Y009,4.2.1. 소비자물가지수,J,교육,2021Q2,100.91
7504,901Y009,4.2.1. 소비자물가지수,J01,유치원 및 초등교육,2021Q2,91.17
7505,901Y009,4.2.1. 소비자물가지수,J011,유치원 및 초등교육,2021Q2,91.17
7506,901Y009,4.2.1. 소비자물가지수,F02202,치과보철료,2021Q2,100.68
7507,901Y009,4.2.1. 소비자물가지수,F03,병원 서비스,2021Q2,99.48
7508,901Y009,4.2.1. 소비자물가지수,F031,병원 서비스,2021Q2,99.48
7509,901Y009,4.2.1. 소비자물가지수,F03101,입원진료비,2021Q2,101.48
7510,901Y009,4.2.1. 소비자물가지수,F03102,병원검사료,2021Q2,85.75
7511,901Y009,4.2.1. 소비자물가지수,G,교통,2021Q2,104.97
7512,901Y009,4.2.1. 소비자물가지수,G01,운송장비,2021Q2,101.29
7513,901Y009,4.2.1. 소비자물가지수,G011,운송장비,2021Q2,101.29
7514,901Y009,4.2.1. 소비자물가지수,G01101,소형승용차,2021Q2,100.92
7515,901Y009,4.2.1. 소비자물가지수,G01102,중형승용차,2021Q2,99.4
7516,901Y009,4.2.1. 소비자물가지수,G01103,대형승용차,2021Q2,102.09
7517,901Y009,4.2.1. 소비자물가지수,G01104,경승용차,2021Q2,100.07
7518,901Y009,4.2.1. 소비자물가지수,G01105,다목적승용차,2021Q2,101.43
7519,901Y009,4.2.1. 소비자물가지수,G01106,수입승용차,2021Q2,101.25
7520,901Y009,4.2.1. 소비자물가지수,G02,개인운송장비 운영,2021Q2,108.68
7521,901Y009,4.2.1. 소비자물가지수,G021,개인운송장비 연료 및 윤활유,2021Q2,112.33
7522,901Y009,4.2.1. 소비자물가지수,G02101,휘발유,2021Q2,111.94
7523,901Y009,4.2.1. 소비자물가지수,G02102,경유,2021Q2,112.86
7524,901Y009,4.2.1. 소비자물가지수,G02103,자동차용LPG,2021Q2,112.88
7525,901Y009,4.2.1. 소비자물가지수,G022,개인운송장비 소모품 및 유지·수리,2021Q2,102.34
7526,901Y009,4.2.1. 소비자물가지수,G02201,자동차용품,2021Q2,99.96
7527,901Y009,4.2.1. 소비자물가지수,G02203,자동차타이어,2021Q2,104.72
7528,901Y009,4.2.1. 소비자물가지수,G02205,엔진오일교체료,2021Q2,104.66
7529,901Y009,4.2.1. 소비자물가지수,J03103,사립대학교납입금,2021Q2,99.94
7530,901Y009,4.2.1. 소비자물가지수,J03104,국공립대학원납입금,2021Q2,100.25
7531,901Y009,4.2.1. 소비자물가지수,J03105,사립대학원납입금,2021Q2,100.19
7532,901Y009,4.2.1. 소비자물가지수,J04,기타교육,2021Q2,101.51
7533,901Y009,4.2.1. 소비자물가지수,J041,학원 및 보습교육,2021Q2,101.63
7534,901Y009,4.2.1. 소비자물가지수,J04101,초등학생학원비,2021Q2,101.22
7535,901Y009,4.2.1. 소비자물가지수,J04102,중학생학원비,2021Q2,101.81
7536,901Y009,4.2.1. 소비자물가지수,J04103,고등학생학원비,2021Q2,101.06
7537,901Y009,4.2.1. 소비자물가지수,J04104,음악학원비,2021Q2,103.48
7538,901Y009,4.2.1. 소비자물가지수,J04105,미술학원비,2021Q2,102.31
7539,901Y009,4.2.1. 소비자물가지수,D05201,도시가스,2021Q2,94.59
7540,901Y009,4.2.1. 소비자물가지수,D05202,취사용LPG,2021Q2,109.58
7541,901Y009,4.2.1. 소비자물가지수,D053,기타연료 및 에너지,2021Q2,103.18
7542,901Y009,4.2.1. 소비자물가지수,D05301,등유,2021Q2,105.99
7543,901Y009,4.2.1. 소비자물가지수,D05303,부탄가스,2021Q2,106.34
7544,901Y009,4.2.1. 소비자물가지수,E,가정용품 및 가사 서비스,2021Q2,100.77
7545,901Y009,4.2.1. 소비자물가지수,E01,"가구, 가사비품 및 카페트",2021Q2,100.56
7546,901Y009,4.2.1. 소비자물가지수,E011,"가구, 가사비품 및 카페트",2021Q2,100.56
7547,901Y009,4.2.1. 소비자물가지수,E01101,장롱,2021Q2,95.8
7548,901Y009,4.2.1. 소비자물가지수,E01102,침대,2021Q2,105.88
7549,901Y009,4.2.1. 소비자물가지수,E01103,거실장,2021Q2,100.83
7550,901Y009,4.2.1. 소비자물가지수,E01104,소파,2021Q2,90.96
7551,901Y009,4.2.1. 소비자물가지수,E01105,책상,2021Q2,100.61
7552,901Y009,4.2.1. 소비자물가지수,E01106,의자,2021Q2,99.42
7553,901Y009,4.2.1. 소비자물가지수,E01107,식탁,2021Q2,98.44
7554,901Y009,4.2.1. 소비자물가지수,E01108,싱크대,2021Q2,105.66
7555,901Y009,4.2.1. 소비자물가지수,E02,가정용 섬유제품,2021Q2,101.02
7556,901Y009,4.2.1. 소비자물가지수,E021,가정용 섬유제품,2021Q2,101.02
7557,901Y009,4.2.1. 소비자물가지수,E02101,침구,2021Q2,101.13
7558,901Y009,4.2.1. 소비자물가지수,E02102,커튼,2021Q2,100.5
7559,901Y009,4.2.1. 소비자물가지수,E03,가정용 기기,2021Q2,99.55
7560,901Y009,4.2.1. 소비자물가지수,E031,가정용 기구,2021Q2,98.59
7561,901Y009,4.2.1. 소비자물가지수,E03101,전기밥솥,2021Q2,95.28
7562,901Y009,4.2.1. 소비자물가지수,E03102,가스레인지,2021Q2,106.26
7563,901Y009,4.2.1. 소비자물가지수,E03103,전자레인지,2021Q2,95.92
7564,901Y009,4.2.1. 소비자물가지수,E03104,전기레인지,2021Q2,107.86
7565,901Y009,4.2.1. 소비자물가지수,E03105,냉장고,2021Q2,99.65
7566,901Y009,4.2.1. 소비자물가지수,E03106,김치냉장고,2021Q2,100.64
7567,901Y009,4.2.1. 소비자물가지수,E03107,에어컨,2021Q2,98.17
7568,901Y009,4.2.1. 소비자물가지수,E03108,선풍기,2021Q2,99.55
7569,901Y009,4.2.1. 소비자물가지수,E03109,공기청정기,2021Q2,100.07
7570,901Y009,4.2.1. 소비자물가지수,K011,음식 서비스,2021Q2,102.29
7571,901Y009,4.2.1. 소비자물가지수,K01101,김치찌개백반,2021Q2,102.5
7572,901Y009,4.2.1. 소비자물가지수,K01102,된장찌개백반,2021Q2,101.82
7573,901Y009,4.2.1. 소비자물가지수,K01103,비빔밥,2021Q2,102.32
7574,901Y009,4.2.1. 소비자물가지수,K01104,설렁탕,2021Q2,102.6
7575,901Y009,4.2.1. 소비자물가지수,K01105,갈비탕,2021Q2,103.71
7576,901Y009,4.2.1. 소비자물가지수,K01106,삼계탕,2021Q2,101.25
7577,901Y009,4.2.1. 소비자물가지수,K01107,해물찜,2021Q2,100.92
7578,901Y009,4.2.1. 소비자물가지수,K01108,해장국,2021Q2,101.51
7579,901Y009,4.2.1. 소비자물가지수,K01109,불고기,2021Q2,102.6
7580,901Y009,4.2.1. 소비자물가지수,K01110,쇠고기(외식),2021Q2,103.01
7581,901Y009,4.2.1. 소비자물가지수,K01111,돼지갈비(외식),2021Q2,101.57
7582,901Y009,4.2.1. 소비자물가지수,K01112,삼겹살(외식),2021Q2,101.38
7583,901Y009,4.2.1. 소비자물가지수,K01113,오리고기(외식),2021Q2,101.85
7584,901Y009,4.2.1. 소비자물가지수,K01114,냉면,2021Q2,102.22
7585,901Y009,4.2.1. 소비자물가지수,K01115,칼국수,2021Q2,102.25
7586,901Y009,4.2.1. 소비자물가지수,K01116,죽(외식),2021Q2,107.67
7587,901Y009,4.2.1. 소비자물가지수,K01117,생선초밥,2021Q2,102.64
7588,901Y009,4.2.1. 소비자물가지수,K01118,생선회(외식),2021Q2,104.11
7589,901Y009,4.2.1. 소비자물가지수,K01119,자장면,2021Q2,102.44
7590,901Y009,4.2.1. 소비자물가지수,K01120,짬뽕,2021Q2,102.67
7591,901Y009,4.2.1. 소비자물가지수,K01121,탕수육,2021Q2,101.83
7592,901Y009,4.2.1. 소비자물가지수,K01122,볶음밥,2021Q2,103.42
7593,901Y009,4.2.1. 소비자물가지수,E06101,세탁세제,2021Q2,97.43
7594,901Y009,4.2.1. 소비자물가지수,E06102,섬유유연제,2021Q2,100.72
7595,901Y009,4.2.1. 소비자물가지수,E06103,전구,2021Q2,99.19
7596,901Y009,4.2.1. 소비자물가지수,E06104,부엌용세제,2021Q2,100.73
7597,901Y009,4.2.1. 소비자물가지수,E06105,청소용세제,2021Q2,100.59
7598,901Y009,4.2.1. 소비자물가지수,E06106,살충제,2021Q2,106.43
7599,901Y009,4.2.1. 소비자물가지수,E06107,가정용비닐용품,2021Q2,102.08
7600,901Y009,4.2.1. 소비자물가지수,E06108,키친타월,2021Q2,104.28
7601,901Y009,4.2.1. 소비자물가지수,E06109,방향제,2021Q2,105.73
7602,901Y009,4.2.1. 소비자물가지수,E06110,습기제거제,2021Q2,102.64
7603,901Y009,4.2.1. 소비자물가지수,E062,가구내 고용 및 가사 서비스,2021Q2,103.67
7604,901Y009,4.2.1. 소비자물가지수,E06201,가사도우미료,2021Q2,101.25
7605,901Y009,4.2.1. 소비자물가지수,E06202,간병도우미료,2021Q2,105.92
7606,901Y009,4.2.1. 소비자물가지수,F,보건,2021Q2,99.9
7607,901Y009,4.2.1. 소비자물가지수,F01,의료용품 및 장비,2021Q2,98.33
7608,901Y009,4.2.1. 소비자물가지수,F011,의약품,2021Q2,99.55
7609,901Y009,4.2.1. 소비자물가지수,F01101,감기약,2021Q2,100.11
7610,901Y009,4.2.1. 소비자물가지수,F01102,진통제,2021Q2,104.85
7611,901Y009,4.2.1. 소비자물가지수,F01103,소화제,2021Q2,100.87
7612,901Y009,4.2.1. 소비자물가지수,F01104,위장약,2021Q2,101.35
7613,901Y009,4.2.1. 소비자물가지수,F01106,소염진통제,2021Q2,101.25
7614,901Y009,4.2.1. 소비자물가지수,F01107,피부질환제,2021Q2,100.38
7615,901Y009,4.2.1. 소비자물가지수,F01109,조제약,2021Q2,99.52
7616,901Y009,4.2.1. 소비자물가지수,F01111,인삼,2021Q2,98.44
7617,901Y009,4.2.1. 소비자물가지수,F01113,비타민제,2021Q2,101.82
7618,901Y009,4.2.1. 소비자물가지수,F01116,병원약품,2021Q2,99.46
7619,901Y009,4.2.1. 소비자물가지수,F012,의료용품 및 치료기기,2021Q2,95.61
7620,901Y009,4.2.1. 소비자물가지수,F01201,종이기저귀,2021Q2,103.96
7621,901Y009,4.2.1. 소비자물가지수,F01202,생리대,2021Q2,100.93
7622,901Y009,4.2.1. 소비자물가지수,F01205,안경,2021Q2,99.49
7623,901Y009,4.2.1. 소비자물가지수,F01206,콘택트렌즈,2021Q2,96.9
7624,901Y009,4.2.1. 소비자물가지수,F01207,의료측정기,2021Q2,98.33
7625,901Y009,4.2.1. 소비자물가지수,F01208,보청기,2021Q2,100
7626,901Y009,4.2.1. 소비자물가지수,F02,외래환자 서비스,2021Q2,101.56
7627,901Y009,4.2.1. 소비자물가지수,F021,의료서비스,2021Q2,101.95
7628,901Y009,4.2.1. 소비자물가지수,F02101,외래진료비,2021Q2,101.83
7629,901Y009,4.2.1. 소비자물가지수,F02102,건강검진비,2021Q2,100.84
7630,901Y009,4.2.1. 소비자물가지수,F02103,한방진료비,2021Q2,102.86
7631,901Y009,4.2.1. 소비자물가지수,F02104,약국조제료,2021Q2,103.3
7632,901Y009,4.2.1. 소비자물가지수,F022,기타의료서비스,2021Q2,100.9
7633,901Y009,4.2.1. 소비자물가지수,F02201,치과진료비,2021Q2,101.11
7634,901Y009,4.2.1. 소비자물가지수,A01713,도라지,2021Q2,105.27
7635,901Y009,4.2.1. 소비자물가지수,A01714,콩나물,2021Q2,104.44
7636,901Y009,4.2.1. 소비자물가지수,A01715,버섯,2021Q2,103.18
7637,901Y009,4.2.1. 소비자물가지수,A01716,오이,2021Q2,91.21
7638,901Y009,4.2.1. 소비자물가지수,A01717,풋고추,2021Q2,95.22
7639,901Y009,4.2.1. 소비자물가지수,A01718,호박,2021Q2,83.3
7640,901Y009,4.2.1. 소비자물가지수,A01719,가지,2021Q2,96.32
7641,901Y009,4.2.1. 소비자물가지수,A01720,토마토,2021Q2,87.97
7642,901Y009,4.2.1. 소비자물가지수,A01721,파,2021Q2,160.03
7643,901Y009,4.2.1. 소비자물가지수,A01722,양파,2021Q2,101.03
7644,901Y009,4.2.1. 소비자물가지수,A01723,마늘,2021Q2,128.07
7645,901Y009,4.2.1. 소비자물가지수,A01724,브로콜리,2021Q2,85.89
7646,901Y009,4.2.1. 소비자물가지수,A01725,고사리,2021Q2,107.39
7647,901Y009,4.2.1. 소비자물가지수,A01726,파프리카,2021Q2,91.16
7648,901Y009,4.2.1. 소비자물가지수,A01727,단무지,2021Q2,99.63
7649,901Y009,4.2.1. 소비자물가지수,A01728,김,2021Q2,98.29
7650,901Y009,4.2.1. 소비자물가지수,A01729,맛김,2021Q2,99.54
7651,901Y009,4.2.1. 소비자물가지수,A01730,미역,2021Q2,104.38
7652,901Y009,4.2.1. 소비자물가지수,K01139,도시락,2021Q2,100.64
7653,901Y009,4.2.1. 소비자물가지수,K02,숙박 서비스,2021Q2,97.63
7654,901Y009,4.2.1. 소비자물가지수,K021,숙박 서비스,2021Q2,97.63
7655,901Y009,4.2.1. 소비자물가지수,K02101,호텔숙박료,2021Q2,96.62
7656,901Y009,4.2.1. 소비자물가지수,K02102,여관숙박료,2021Q2,98.46
7657,901Y009,4.2.1. 소비자물가지수,G023,개인운송장비 관련 기타 서비스,2021Q2,97.98
7658,901Y009,4.2.1. 소비자물가지수,G02301,자동차학원비,2021Q2,100.36
7659,901Y009,4.2.1. 소비자물가지수,G02302,주차료,2021Q2,100.64
7660,901Y009,4.2.1. 소비자물가지수,G02303,도로통행료,2021Q2,98.36
7661,901Y009,4.2.1. 소비자물가지수,G02304,승용차임차료,2021Q2,94.4
7662,901Y009,4.2.1. 소비자물가지수,G02305,대리운전이용료,2021Q2,104.57
7663,901Y009,4.2.1. 소비자물가지수,G02306,자동차검사료,2021Q2,100
7664,901Y009,4.2.1. 소비자물가지수,G03,운송 서비스,2021Q2,101.27
7665,901Y009,4.2.1. 소비자물가지수,G031,철도 여객수송,2021Q2,100
7666,901Y009,4.2.1. 소비자물가지수,G03101,열차료,2021Q2,100
7667,901Y009,4.2.1. 소비자물가지수,G03102,도시철도료,2021Q2,100
7668,901Y009,4.2.1. 소비자물가지수,G032,도로 여객수송,2021Q2,100.31
7669,901Y009,4.2.1. 소비자물가지수,G03201,시내버스료,2021Q2,100.5
7670,901Y009,4.2.1. 소비자물가지수,G03203,택시료,2021Q2,100
7671,901Y009,4.2.1. 소비자물가지수,G033,항공 및 수상여객운송,2021Q2,105.24
7672,901Y009,4.2.1. 소비자물가지수,G03301,국내항공료,2021Q2,98.67
7673,901Y009,4.2.1. 소비자물가지수,G03302,국제항공료,2021Q2,108.3
7674,901Y009,4.2.1. 소비자물가지수,G03303,여객선료,2021Q2,100.03
7675,901Y009,4.2.1. 소비자물가지수,G034,기타 여객운송,2021Q2,104.84
7676,901Y009,4.2.1. 소비자물가지수,G03401,이삿짐운송료,2021Q2,104.92
7677,901Y009,4.2.1. 소비자물가지수,G03402,택배이용료,2021Q2,104.69
7678,901Y009,4.2.1. 소비자물가지수,H,통신,2021Q2,99.02
